0,000000	0,000000
0,088400	0,000000
0,137012	0,000000
0,197134	0,000000
0,252492	0,000000
0,306386	0,000000
0,360418	0,000000
0,417205	0,000000
0,471557	0,000000
0,524182	0,000000
0,577106	0,000000
0,641335	0,000000
0,696334	0,000000
0,752799	0,000000
0,842627	0,000000
0,948621	0,000000
1,055546	0,000000
1,162176	0,000000
1,267189	0,000000
1,376543	0,000000
1,481791	0,000000
1,583436	13,000000
1,691605	13,000000
1,797858	13,000000
1,899180	13,000000
2,003830	13,000000
2,111081	13,000000
2,215065	13,000000
2,322742	13,000000
2,425998	13,000000
2,534565	13,000000
2,635957	13,000000
2,742627	13,000000
2,850224	13,000000
2,955277	13,000000
3,063258	13,000000
3,164334	13,000000
3,271883	13,000000
3,377609	13,000000
3,483408	13,000000
3,588913	13,000000
3,696479	13,000000
3,799841	13,000000
3,905947	13,000000
4,012107	13,000000
4,116986	13,000000
4,222907	13,000000
4,327426	13,000000
4,435701	13,000000
4,536221	13,000000
4,643234	13,000000
4,750002	13,000000
4,855784	13,000000
4,959333	13,000000
5,064979	13,000000
5,171034	13,000000
5,276152	13,000000
5,385206	13,000000
5,493383	13,000000
5,591334	13,000000
5,697530	13,000000
5,802503	13,000000
5,900314	13,000000
6,003189	13,000000
6,103002	13,000000
6,202384	13,000000
6,306408	13,000000
6,407761	13,000000
6,509513	13,000000
6,607074	13,000000
6,709086	13,000000
6,811811	13,000000
6,914185	13,000000
7,018329	13,000000
7,115977	13,000000
7,219806	13,000000
7,322338	13,000000
7,423791	13,000000
7,524255	13,000000
7,625285	13,000000
7,727128	13,000000
7,830286	13,000000
7,932519	13,000000
8,033737	13,000000
8,135781	13,000000
8,240253	13,000000
8,337197	13,000000
8,444298	13,000000
8,545114	13,000000
8,646111	13,000000
8,751431	13,000000
8,852326	13,000000
8,955003	13,000000
9,056803	13,000000
9,163150	13,000000
9,269337	13,000000
9,375634	13,000000
9,484241	13,000000
9,589868	13,000000
9,692565	13,000000
9,803023	13,000000
9,905098	13,000000
10,009890	13,000000
10,109962	13,000000
10,211668	13,000000
10,313138	13,000000
10,422321	13,000000
10,524218	13,000000
10,629835	13,000000
10,736173	13,000000
10,838625	13,000000
10,944874	13,000000
11,049398	13,000000
11,158110	13,000000
11,260452	13,000000
11,367442	13,000000
11,472072	13,000000
11,575508	13,000000
11,681714	13,000000
11,789020	13,000000
11,891271	13,000000
11,993579	0,000000
12,102627	0,000000
12,208882	0,000000
12,312620	13,000000
12,414788	13,000000
12,522099	13,000000
12,627949	13,000000
12,730153	13,000000
12,833159	13,000000
12,933912	13,000000
13,039224	13,000000
13,139739	13,000000
13,242429	13,000000
13,344409	13,000000
13,445622	13,000000
13,549912	13,000000
13,653169	13,000000
13,748381	13,000000
13,850923	13,000000
13,955680	13,000000
14,061172	13,000000
