0,000000	69,550000
0,088141	70,360000
0,129295	70,000000
0,180927	70,270000
0,233120	70,360000
0,290299	69,450000
0,342023	70,270000
0,394812	70,450000
0,446705	70,000000
0,500982	70,000000
0,564974	70,270000
0,618281	70,180000
0,674544	70,090000
0,724548	70,360000
0,790374	68,910000
0,895931	70,450000
1,002373	69,730000
1,107790	69,550000
1,212357	69,910000
1,317241	70,360000
1,424162	69,910000
1,530428	70,180000
1,636773	70,820000
1,738601	52,270000
1,845948	14,270000
1,952332	11,820000
2,058179	12,270000
2,162482	12,640000
2,267741	12,450000
2,374290	10,450000
2,476106	9,820000
2,584169	10,270000
2,689024	9,640000
2,795765	10,180000
2,898338	11,180000
3,006415	13,090000
3,112177	14,180000
3,212820	13,450000
3,321878	14,730000
3,428676	16,450000
3,534111	17,640000
3,639787	17,360000
3,743020	18,730000
3,850395	19,090000
3,955090	19,090000
4,058527	18,090000
4,164055	21,180000
4,272166	20,910000
4,372778	21,730000
4,479087	22,450000
4,587598	22,180000
4,692330	22,820000
4,798245	21,730000
4,904577	23,180000
5,006735	24,640000
5,111073	25,400000
5,211792	26,200000
5,311119	25,700000
5,414459	26,400000
5,516619	26,600000
5,617764	27,000000
5,716891	27,200000
5,822846	26,800000
5,920449	27,000000
6,023408	26,300000
6,125642	26,300000
6,228935	26,700000
6,325736	28,500000
6,428591	28,600000
6,530446	26,300000
6,641641	26,000000
6,743348	27,400000
6,850457	29,180000
6,952615	31,400000
7,056099	31,100000
7,157793	30,400000
7,258325	30,800000
7,359782	30,900000
7,459813	32,100000
7,562284	32,300000
7,661143	32,100000
7,763462	32,300000
7,868176	32,500000
7,968228	33,000000
8,067096	33,700000
8,169460	35,500000
8,276504	34,000000
8,386254	37,400000
8,492878	36,300000
8,598948	36,300000
8,705335	37,100000
8,812829	38,600000
8,923920	37,300000
9,029503	37,400000
9,135252	37,500000
9,242366	38,600000
9,348179	38,100000
9,456241	38,800000
9,565420	39,300000
9,673655	38,500000
9,779398	39,300000
9,886873	39,700000
9,993526	40,900000
10,102208	40,900000
10,209676	41,900000
10,317152	58,780000
10,422435	58,670000
10,530334	49,200000
10,634279	46,200000
10,744795	45,300000
10,851910	44,400000
10,958049	48,400000
11,065097	60,330000
11,167389	58,440000
11,280021	46,200000
11,385551	44,500000
11,490137	43,500000
11,597444	59,780000
11,698954	56,560000
11,801980	51,000000
11,908432	40,700000
12,014769	39,700000
12,118881	60,330000
12,219036	59,220000
12,326953	49,600000
12,432623	41,100000
12,540743	40,600000
12,641085	62,560000
12,743988	60,440000
12,849852	49,900000
12,958275	41,500000
13,063665	40,400000
13,165384	63,000000
13,267361	62,890000
13,374277	50,700000
13,482701	42,600000
13,587508	42,700000
13,691555	61,220000
13,792078	61,110000
13,893964	39,630000
13,998663	6,170000
14,100889	40,330000
14,207500	70,270000
14,314582	70,180000
14,418828	70,360000
14,526251	70,450000
14,627855	70,450000
14,734046	71,180000
14,842440	69,550000
14,946588	70,550000
15,055995	70,180000
15,160180	70,640000
15,263312	70,270000
15,369978	69,730000
15,476122	69,180000
15,581299	69,090000
15,688103	70,450000
15,795632	70,090000
15,898511	69,910000
16,004195	69,270000
16,111387	70,270000
16,216847	69,910000
16,323662	69,640000
16,429858	69,820000
16,538368	70,450000
16,643915	69,910000
16,745338	70,360000
16,851448	70,450000
16,958665	70,090000
17,065681	70,360000
